时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-3-24 13:35:3.37	WT901BLE68(2D9DAA075046)	0.127	0.003	0.988	0.549	15.137	-0.305	-0.08	-11.95	-53.88	-20.320	12.033	-26.167	-0.89041	0.03601	0.07297	0.44772	24.9	null	null	13113	100
2026-3-24 13:35:3.240	WT901BLE68(2D9DAA075046)	0.073	0.007	0.998	0.732	15.198	-0.244	0.09	-8.96	-53.32	-15.380	12.447	-26.813	-0.89041	0.03601	0.07297	0.44772	24.9	null	null	13113	100
2026-3-24 13:35:3.421	WT901BLE68(2D9DAA075046)	0.000	0.010	1.002	0.793	14.587	-0.244	0.27	-5.94	-52.61	-15.380	12.447	-26.813	-0.89923	0.00787	0.02521	0.43652	24.9	null	null	13113	100
2026-3-24 13:35:3.637	WT901BLE68(2D9DAA075046)	-0.032	0.012	1.004	0.977	14.221	-0.244	0.46	-2.92	-51.78	-11.267	11.113	-28.587	-0.89923	0.00787	0.02521	0.43652	24.9	null	null	13113	100
2026-3-24 13:35:3.840	WT901BLE68(2D9DAA075046)	-0.082	0.015	1.006	0.977	15.503	0.000	0.64	0.10	-50.89	-11.267	11.113	-28.587	-0.90610	-0.01669	-0.01898	0.42221	24.9	null	null	13113	100
2026-3-24 13:35:4.21	WT901BLE68(2D9DAA075046)	-0.128	0.018	1.002	0.854	14.648	0.000	0.83	3.08	-49.83	-6.267	11.353	-29.047	-0.90610	-0.01669	-0.01898	0.42221	24.9	null	null	13113	100
2026-3-24 13:35:4.171	WT901BLE68(2D9DAA075046)	-0.202	0.022	0.996	0.793	12.390	0.000	1.02	6.11	-48.57	-6.267	11.353	-29.047	-0.90610	-0.01669	-0.01898	0.42221	24.9	null	null	13113	100
2026-3-24 13:35:4.321	WT901BLE68(2D9DAA075046)	-0.219	0.026	0.987	0.732	13.916	0.000	1.20	9.20	-47.24	-6.267	11.353	-29.047	-0.90610	-0.01669	-0.01898	0.42221	24.9	null	null	13113	100
2026-3-24 13:35:4.440	WT901BLE68(2D9DAA075046)	-0.240	0.024	0.984	0.610	14.709	0.000	1.28	10.63	-46.51	-6.267	11.353	-29.047	-0.90610	-0.01669	-0.01898	0.42221	24.9	null	null	13113	100
2026-3-24 13:35:4.650	WT901BLE68(2D9DAA075046)	-0.287	0.025	0.979	0.610	15.991	0.000	1.35	12.21	-45.80	-6.267	11.353	-29.047	-0.91794	-0.06100	-0.11621	0.37424	24.9	null	null	13113	100
2026-3-24 13:35:4.837	WT901BLE68(2D9DAA075046)	-0.322	0.024	0.963	0.427	15.015	0.000	1.49	15.24	-44.03	2.413	12.187	-30.147	-0.91794	-0.06100	-0.11621	0.37424	24.9	null	null	13113	100
2026-3-24 13:35:4.950	WT901BLE68(2D9DAA075046)	-0.391	0.031	0.946	0.427	13.794	0.000	1.61	18.18	-42.20	2.413	12.187	-30.147	-0.91794	-0.06100	-0.11621	0.37424	24.9	null	null	13113	100
2026-3-24 13:35:5.136	WT901BLE68(2D9DAA075046)	-0.419	0.030	0.928	0.244	14.587	0.000	1.72	21.20	-40.44	2.413	12.187	-30.147	-0.91794	-0.06100	-0.11621	0.37424	24.9	null	null	13113	100
2026-3-24 13:35:5.251	WT901BLE68(2D9DAA075046)	-0.437	0.031	0.916	0.244	15.442	0.000	1.77	22.70	-39.52	2.413	12.187	-30.147	-0.91794	-0.06100	-0.11621	0.37424	24.9	null	null	13113	100
2026-3-24 13:35:5.437	WT901BLE68(2D9DAA075046)	-0.484	0.032	0.907	0.183	15.442	0.000	1.81	24.23	-38.56	2.413	12.187	-30.147	-0.92126	-0.08902	-0.21710	0.31003	24.9	null	null	13113	100
2026-3-24 13:35:5.550	WT901BLE68(2D9DAA075046)	-0.529	0.031	0.881	0.061	14.893	0.000	1.90	27.23	-36.66	2.413	12.187	-30.147	-0.92126	-0.08902	-0.21710	0.31003	24.9	null	null	13113	100
2026-3-24 13:35:5.761	WT901BLE68(2D9DAA075046)	-0.550	0.031	0.855	0.000	14.465	0.000	1.96	30.26	-34.95	2.413	12.187	-30.147	-0.92126	-0.08902	-0.21710	0.31003	24.9	null	null	13113	100
2026-3-24 13:35:5.940	WT901BLE68(2D9DAA075046)	-0.601	0.031	0.839	0.000	15.198	0.000	1.99	31.77	-34.09	2.413	12.187	-30.147	-0.91629	-0.09833	-0.27026	0.27856	24.9	null	null	13113	100
2026-3-24 13:35:6.60	WT901BLE68(2D9DAA075046)	-0.618	0.029	0.812	-0.061	15.015	0.000	2.06	34.79	-32.45	2.413	12.187	-30.147	-0.91629	-0.09833	-0.27026	0.27856	24.9	null	null	13113	100
2026-3-24 13:35:6.240	WT901BLE68(2D9DAA075046)	-0.655	0.028	0.794	-0.122	14.893	-0.244	2.07	36.30	-31.71	2.413	12.187	-30.147	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:6.360	WT901BLE68(2D9DAA075046)	-0.695	0.027	0.761	-0.244	14.771	-0.427	2.07	39.31	-30.25	2.413	12.187	-30.147	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:6.540	WT901BLE68(2D9DAA075046)	-0.717	0.025	0.721	-0.244	14.587	-0.366	2.04	42.35	-28.89	2.413	12.187	-30.147	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:6.660	WT901BLE68(2D9DAA075046)	-0.736	0.023	0.703	-0.305	15.381	-0.488	2.02	43.86	-28.28	2.413	12.187	-30.147	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:6.840	WT901BLE68(2D9DAA075046)	-0.773	0.022	0.684	-0.366	14.832	-0.549	1.98	45.36	-27.65	31.807	22.907	-38.753	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:6.960	WT901BLE68(2D9DAA075046)	-0.805	0.020	0.645	-0.366	14.893	-0.488	1.88	48.38	-26.53	31.807	22.907	-38.753	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.170	WT901BLE68(2D9DAA075046)	-0.819	0.016	0.601	-0.488	15.442	-0.793	1.73	51.42	-25.44	31.807	22.907	-38.753	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.350	WT901BLE68(2D9DAA075046)	-0.848	0.013	0.581	-0.488	14.343	-0.793	1.64	52.94	-24.92	44.913	25.260	-39.733	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.471	WT901BLE68(2D9DAA075046)	-0.869	0.010	0.537	-0.427	15.076	-0.916	1.41	55.96	-23.72	44.913	25.260	-39.733	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.650	WT901BLE68(2D9DAA075046)	-0.892	0.008	0.516	-0.366	15.015	-0.854	1.26	57.44	-23.09	62.100	24.747	-36.720	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.771	WT901BLE68(2D9DAA075046)	-0.911	0.004	0.468	-0.488	15.137	-1.038	0.90	60.48	-21.43	62.100	24.747	-36.720	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:7.983	WT901BLE68(2D9DAA075046)	-0.922	-0.001	0.422	-0.427	15.686	-1.160	0.42	63.46	-19.59	62.100	24.747	-36.720	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:8.191	WT901BLE68(2D9DAA075046)	-0.943	-0.004	0.397	-0.427	14.709	-1.160	0.13	64.97	-18.83	83.073	21.833	-25.220	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:8.250	WT901BLE68(2D9DAA075046)	-0.950	-0.009	0.348	-0.366	14.832	-1.160	-0.63	67.99	-17.63	83.073	21.833	-25.220	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:8.371	WT901BLE68(2D9DAA075046)	-0.963	-0.013	0.323	-0.427	14.404	-1.343	-1.09	69.48	-17.19	83.073	21.833	-25.220	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:8.582	WT901BLE68(2D9DAA075046)	-0.970	-0.019	0.272	-0.366	14.587	-1.465	-2.30	72.49	-16.78	83.073	21.833	-25.220	-0.90744	-0.10413	-0.31964	0.25189	24.9	null	null	13113	100
2026-3-24 13:35:8.791	WT901BLE68(2D9DAA075046)	-0.984	-0.021	0.248	-0.366	15.442	-1.526	-3.10	73.97	-16.82	83.073	21.833	-25.220	-0.78439	-0.06293	-0.60953	0.09570	24.9	null	null	13113	100
2026-3-24 13:35:9.1	WT901BLE68(2D9DAA075046)	-0.989	-0.027	0.195	-0.305	14.465	-1.648	-5.30	76.95	-17.65	110.027	5.860	23.360	-0.78439	-0.06293	-0.60953	0.09570	24.9	null	null	13113	100
2026-3-24 13:35:9.60	WT901BLE68(2D9DAA075046)	-0.997	-0.033	0.144	-0.305	15.015	-2.075	-9.06	79.88	-20.21	110.027	5.860	23.360	-0.78439	-0.06293	-0.60953	0.09570	24.9	null	null	13113	100
2026-3-24 13:35:9.183	WT901BLE68(2D9DAA075046)	-1.000	-0.039	0.119	-0.305	14.587	-2.197	-12.00	81.30	-22.59	110.027	5.860	23.360	-0.78439	-0.06293	-0.60953	0.09570	24.9	null	null	13113	100
2026-3-24 13:35:9.391	WT901BLE68(2D9DAA075046)	-1.008	-0.047	0.066	-0.183	14.832	-2.380	-22.52	84.03	-32.11	110.027	5.860	23.360	-0.78439	-0.06293	-0.60953	0.09570	24.9	null	null	13113	100
2026-3-24 13:35:9.601	WT901BLE68(2D9DAA075046)	-0.995	-0.051	0.042	-0.061	14.526	-2.441	-32.18	85.23	-41.31	110.027	5.860	23.360	-0.71808	-0.03467	-0.69128	0.07190	24.9	null	null	13113	100
2026-3-24 13:35:9.783	WT901BLE68(2D9DAA075046)	-0.997	-0.061	-0.012	0.000	14.282	-2.808	-71.12	86.72	-79.41	97.093	-8.933	75.553	-0.71808	-0.03467	-0.69128	0.07190	24.9	null	null	13113	100
2026-3-24 13:35:9.991	WT901BLE68(2D9DAA075046)	-1.000	-0.073	-0.061	0.122	15.015	-3.296	-116.85	85.83	-124.29	97.093	-8.933	75.553	-0.68280	-0.01990	-0.72714	0.06726	24.9	null	null	13113	100
2026-3-24 13:35:10.201	WT901BLE68(2D9DAA075046)	-0.977	-0.085	-0.111	0.305	14.526	-3.296	-137.59	83.48	-144.31	78.787	-12.587	92.653	-0.68280	-0.01990	-0.72714	0.06726	24.9	null	null	13113	100
2026-3-24 13:35:10.411	WT901BLE68(2D9DAA075046)	-0.966	-0.098	-0.166	0.427	14.771	-3.113	-146.85	80.69	-152.97	78.787	-12.587	92.653	-0.64307	-0.00491	-0.76285	0.06653	24.9	null	null	13113	100
2026-3-24 13:35:10.591	WT901BLE68(2D9DAA075046)	-0.958	-0.108	-0.215	0.610	14.893	-3.235	-151.58	77.83	-157.21	57.880	-13.160	103.607	-0.64307	-0.00491	-0.76285	0.06653	24.9	null	null	13113	100
2026-3-24 13:35:10.800	WT901BLE68(2D9DAA075046)	-0.949	-0.121	-0.264	0.732	14.221	-3.052	-154.44	74.93	-159.69	57.880	-13.160	103.607	-0.60410	0.00705	-0.79379	0.06924	24.9	null	null	13113	100
2026-3-24 13:35:11.11	WT901BLE68(2D9DAA075046)	-0.924	-0.133	-0.312	0.977	14.954	-3.235	-156.35	71.98	-161.33	40.247	-11.233	106.313	-0.60410	0.00705	-0.79379	0.06924	24.9	null	null	13113	100
2026-3-24 13:35:11.190	WT901BLE68(2D9DAA075046)	-0.898	-0.145	-0.355	1.038	14.099	-3.052	-157.66	69.04	-162.48	40.247	-11.233	106.313	-0.56094	0.01727	-0.82419	0.07495	24.9	null	null	13113	100
2026-3-24 13:35:11.401	WT901BLE68(2D9DAA075046)	-0.877	-0.158	-0.403	1.221	14.282	-3.052	-158.64	66.07	-163.39	25.860	-8.200	105.860	-0.56094	0.01727	-0.82419	0.07495	24.9	null	null	13113	100
2026-3-24 13:35:11.611	WT901BLE68(2D9DAA075046)	-0.854	-0.169	-0.447	1.404	14.465	-2.930	-159.33	63.12	-164.11	25.860	-8.200	105.860	-0.51944	0.02469	-0.85010	0.08234	24.9	null	null	13113	100
2026-3-24 13:35:11.821	WT901BLE68(2D9DAA075046)	-0.826	-0.179	-0.491	1.526	14.282	-2.930	-159.86	60.17	-164.74	14.340	-4.773	104.400	-0.51944	0.02469	-0.85010	0.08234	24.9	null	null	13113	100
2026-3-24 13:35:12.0	WT901BLE68(2D9DAA075046)	-0.793	-0.194	-0.534	1.587	13.733	-2.686	-160.27	57.21	-165.34	14.340	-4.773	104.400	-0.47281	0.03046	-0.87576	0.09195	24.9	null	null	13113	100
2026-3-24 13:35:12.211	WT901BLE68(2D9DAA075046)	-0.755	-0.204	-0.574	1.709	14.526	-2.625	-160.60	54.22	-165.93	4.113	-1.167	101.867	-0.47281	0.03046	-0.87576	0.09195	24.9	null	null	13113	100
2026-3-24 13:35:12.421	WT901BLE68(2D9DAA075046)	-0.725	-0.214	-0.617	1.770	14.771	-2.502	-160.87	51.25	-166.51	4.113	-1.167	101.867	-0.42828	0.03372	-0.89725	0.10153	24.9	null	null	13113	100
2026-3-24 13:35:12.600	WT901BLE68(2D9DAA075046)	-0.689	-0.228	-0.652	1.831	14.648	-2.258	-161.05	48.30	-167.09	-3.867	2.367	98.300	-0.42828	0.03372	-0.89725	0.10153	24.9	null	null	13113	100
2026-3-24 13:35:12.811	WT901BLE68(2D9DAA075046)	-0.648	-0.237	-0.684	2.014	14.526	-2.258	-161.19	45.32	-167.68	-3.867	2.367	98.300	-0.37830	0.03531	-0.91806	0.11255	24.9	null	null	13113	100
2026-3-24 13:35:13.21	WT901BLE68(2D9DAA075046)	-0.604	-0.249	-0.721	1.953	14.160	-1.953	-161.30	42.30	-168.32	-10.713	5.227	95.340	-0.37830	0.03531	-0.91806	0.11255	24.9	null	null	13113	100
2026-3-24 13:35:13.238	WT901BLE68(2D9DAA075046)	-0.568	-0.259	-0.753	2.014	15.076	-1.831	-161.37	39.35	-168.95	-10.713	5.227	95.340	-0.33148	0.03494	-0.93475	0.12265	24.9	null	null	13113	100
2026-3-24 13:35:13.411	WT901BLE68(2D9DAA075046)	-0.515	-0.270	-0.779	2.014	15.076	-1.648	-161.41	36.40	-169.61	-16.533	8.053	91.953	-0.33148	0.03494	-0.93475	0.12265	24.9	null	null	13113	100
2026-3-24 13:35:13.621	WT901BLE68(2D9DAA075046)	-0.475	-0.274	-0.807	1.831	15.747	-1.465	-161.42	33.43	-170.30	-16.533	8.053	91.953	-0.27896	0.03275	-0.95038	0.13336	24.9	null	null	13113	100
2026-3-24 13:35:13.834	WT901BLE68(2D9DAA075046)	-0.434	-0.287	-0.830	1.831	14.954	-1.221	-161.42	30.45	-171.02	-21.340	10.427	89.400	-0.27896	0.03275	-0.95038	0.13336	24.9	null	null	13113	100
2026-3-24 13:35:14.11	WT901BLE68(2D9DAA075046)	-0.384	-0.292	-0.852	2.014	15.320	-1.221	-161.39	27.51	-171.76	-21.340	10.427	89.400	-0.22977	0.02924	-0.96225	0.14249	24.9	null	null	13113	100
2026-3-24 13:35:14.220	WT901BLE68(2D9DAA075046)	-0.333	-0.299	-0.871	1.892	15.564	-1.038	-161.35	24.55	-172.52	-26.487	12.160	86.027	-0.22977	0.02924	-0.96225	0.14249	24.9	null	null	13113	100
2026-3-24 13:35:14.439	WT901BLE68(2D9DAA075046)	-0.289	-0.309	-0.889	1.770	14.160	-0.793	-161.27	21.60	-173.32	-26.487	12.160	86.027	-0.17575	0.02411	-0.97232	0.15167	24.9	null	null	13113	100
2026-3-24 13:35:14.641	WT901BLE68(2D9DAA075046)	-0.235	-0.313	-0.903	1.709	14.893	-0.732	-161.19	18.66	-174.14	-30.500	14.140	83.867	-0.17575	0.02411	-0.97232	0.15167	24.9	null	null	13113	100
2026-3-24 13:35:14.821	WT901BLE68(2D9DAA075046)	-0.188	-0.320	-0.915	1.465	15.808	-0.610	-161.08	15.69	-175.00	-30.500	14.140	83.867	-0.12552	0.01819	-0.97906	0.15894	24.9	null	null	13113	100
2026-3-24 13:35:15.39	WT901BLE68(2D9DAA075046)	-0.141	-0.326	-0.924	1.282	15.625	-0.488	-160.97	12.79	-175.86	-34.107	15.800	79.580	-0.12552	0.01819	-0.97906	0.15894	24.9	null	null	13113	100
2026-3-24 13:35:15.241	WT901BLE68(2D9DAA075046)	-0.096	-0.332	-0.932	1.099	14.832	-0.305	-160.86	9.86	-176.76	-34.107	15.800	79.580	-0.07071	0.01083	-0.98367	0.16492	24.9	null	null	13113	100
2026-3-24 13:35:15.421	WT901BLE68(2D9DAA075046)	-0.033	-0.331	-0.936	0.916	15.625	-0.305	-160.75	6.90	-177.69	-37.147	16.600	76.233	-0.07071	0.01083	-0.98367	0.16492	24.9	null	null	13113	100
2026-3-24 13:35:15.639	WT901BLE68(2D9DAA075046)	0.007	-0.337	-0.937	0.549	16.113	-0.244	-160.65	3.97	-178.64	-37.147	16.600	76.233	-0.01923	0.00336	-0.98547	0.16849	24.9	null	null	13113	100
2026-3-24 13:35:15.841	WT901BLE68(2D9DAA075046)	0.062	-0.343	-0.937	0.549	15.076	-0.122	-160.54	1.07	-179.59	-40.520	17.640	73.080	-0.01923	0.00336	-0.98547	0.16849	24.9	null	null	13113	100
2026-3-24 13:35:16.50	WT901BLE68(2D9DAA075046)	0.137	-0.339	-0.935	0.305	15.259	0.000	-160.44	-1.86	179.42	-40.520	17.640	73.080	0.03290	-0.00485	-0.98483	0.16995	24.9	null	null	13113	100
2026-3-24 13:35:16.239	WT901BLE68(2D9DAA075046)	0.158	-0.338	-0.934	0.061	13.306	-0.122	-160.32	-4.81	178.40	-43.367	17.493	70.333	0.03290	-0.00485	-0.98483	0.16995	24.9	null	null	13113	100
2026-3-24 13:35:16.440	WT901BLE68(2D9DAA075046)	0.208	-0.340	-0.920	-0.061	14.893	-0.183	-160.18	-7.71	-179.09	-43.367	17.493	70.333	0.07135	0.07623	-0.97855	0.17734	24.9	null	null	13113	100
2026-3-24 13:35:16.650	WT901BLE68(2D9DAA075046)	0.264	-0.337	-0.912	-0.366	16.907	-0.244	-159.99	-10.59	-169.89	-46.207	18.660	66.100	0.07135	0.07623	-0.97855	0.17734	24.9	null	null	13113	100
2026-3-24 13:35:16.839	WT901BLE68(2D9DAA075046)	0.306	-0.337	-0.901	-0.305	15.137	-0.244	-159.79	-13.40	-161.43	-46.207	18.660	66.100	0.09225	0.21942	-0.95090	0.19763	24.9	null	null	13113	100
2026-3-24 13:35:17.41	WT901BLE68(2D9DAA075046)	0.364	-0.332	-0.885	-0.610	14.954	-0.366	-159.57	-16.31	-153.73	-48.220	18.880	63.720	0.09225	0.21942	-0.95090	0.19763	24.9	null	null	13113	100
2026-3-24 13:35:17.250	WT901BLE68(2D9DAA075046)	0.403	-0.332	-0.868	-0.793	14.160	-0.427	-159.32	-19.24	-146.73	-48.220	18.880	63.720	0.11401	0.34439	-0.90375	0.22699	24.9	null	null	13113	100
2026-3-24 13:35:17.461	WT901BLE68(2D9DAA075046)	0.448	-0.329	-0.848	-0.854	15.442	-0.549	-159.06	-22.13	-140.42	-50.733	18.893	59.093	0.11401	0.34439	-0.90375	0.22699	24.9	null	null	13113	100
2026-3-24 13:35:17.640	WT901BLE68(2D9DAA075046)	0.491	-0.325	-0.826	-0.916	15.198	-0.610	-158.77	-25.04	-134.76	-50.733	18.893	59.093	0.13419	0.43164	-0.85361	0.25870	24.9	null	null	13113	100
2026-3-24 13:35:17.850	WT901BLE68(2D9DAA075046)	0.541	-0.323	-0.801	-1.038	14.954	-0.793	-158.44	-27.97	-129.68	-52.953	18.840	55.833	0.13419	0.43164	-0.85361	0.25870	24.9	null	null	13113	100
2026-3-24 13:35:18.60	WT901BLE68(2D9DAA075046)	0.583	-0.315	-0.772	-1.221	15.015	-1.038	-158.08	-30.91	-125.04	-52.953	18.840	55.833	0.15421	0.50320	-0.79700	0.29611	24.9	null	null	13113	100
2026-3-24 13:35:18.240	WT901BLE68(2D9DAA075046)	0.626	-0.309	-0.744	-1.221	15.503	-1.038	-157.69	-33.83	-120.92	-54.713	18.873	52.527	0.15421	0.50320	-0.79700	0.29611	24.9	null	null	13113	100
2026-3-24 13:35:18.450	WT901BLE68(2D9DAA075046)	0.669	-0.304	-0.713	-1.221	15.625	-1.221	-157.24	-36.78	-117.17	-54.713	18.873	52.527	0.17215	0.55319	-0.74347	0.33386	24.9	null	null	13113	100
2026-3-24 13:35:18.660	WT901BLE68(2D9DAA075046)	0.699	-0.296	-0.681	-1.282	14.160	-1.404	-156.73	-39.70	-113.70	-56.367	18.900	48.640	0.17215	0.55319	-0.74347	0.33386	24.9	null	null	13113	100
2026-3-24 13:35:18.871	WT901BLE68(2D9DAA075046)	0.735	-0.291	-0.644	-1.282	14.832	-1.587	-156.15	-42.65	-110.25	-56.367	18.900	48.640	0.18607	0.59879	-0.68091	0.37827	24.9	null	null	13113	100
2026-3-24 13:35:19.50	WT901BLE68(2D9DAA075046)	0.771	-0.281	-0.605	-1.282	16.663	-1.709	-155.36	-45.84	-106.62	-57.313	18.747	44.093	0.18607	0.59879	-0.68091	0.37827	24.9	null	null	13113	100
2026-3-24 13:35:19.261	WT901BLE68(2D9DAA075046)	0.806	-0.272	-0.564	-1.343	17.212	-2.014	-154.56	-48.77	-101.72	-57.313	18.747	44.093	0.17566	0.65863	-0.59140	0.43066	24.9	null	null	13113	100
2026-3-24 13:35:19.470	WT901BLE68(2D9DAA075046)	0.828	-0.262	-0.523	-1.282	14.893	-2.075	-153.55	-51.76	-93.48	-58.200	18.453	39.487	0.17566	0.65863	-0.59140	0.43066	24.9	null	null	13113	100
2026-3-24 13:35:19.650	WT901BLE68(2D9DAA075046)	0.866	-0.257	-0.480	-1.160	15.381	-2.075	-152.35	-54.68	-83.04	-58.200	18.453	39.487	0.10672	0.74872	-0.42371	0.49838	24.9	null	null	13113	100
2026-3-24 13:35:19.860	WT901BLE68(2D9DAA075046)	0.876	-0.247	-0.439	-1.099	15.320	-2.197	-150.94	-57.55	-72.05	-58.660	17.727	35.407	0.10672	0.74872	-0.42371	0.49838	24.9	null	null	13113	100
2026-3-24 13:35:20.71	WT901BLE68(2D9DAA075046)	0.902	-0.239	-0.390	-1.038	14.771	-2.380	-149.28	-60.38	-61.55	-58.660	17.727	35.407	0.01785	0.79630	-0.24957	0.55063	24.9	null	null	13113	100
2026-3-24 13:35:20.283	WT901BLE68(2D9DAA075046)	0.924	-0.227	-0.347	-0.916	14.954	-2.441	-147.26	-63.22	-51.71	-58.600	17.267	31.433	0.01785	0.79630	-0.24957	0.55063	24.9	null	null	13113	100
2026-3-24 13:35:20.461	WT901BLE68(2D9DAA075046)	0.944	-0.218	-0.300	-0.854	14.465	-2.747	-144.75	-66.02	-42.86	-58.600	17.267	31.433	-0.08612	0.80099	-0.07574	0.58749	24.9	null	null	13113	100
2026-3-24 13:35:20.671	WT901BLE68(2D9DAA075046)	0.954	-0.206	-0.252	-0.671	14.954	-2.747	-141.60	-68.78	-35.16	-58.813	16.967	26.607	-0.08612	0.80099	-0.07574	0.58749	24.9	null	null	13113	100
2026-3-24 13:35:20.883	WT901BLE68(2D9DAA075046)	0.967	-0.197	-0.202	-0.610	14.771	-2.991	-137.53	-71.47	-29.14	-58.813	16.967	26.607	-0.18253	0.77197	0.06134	0.60568	24.9	null	null	13113	100
2026-3-24 13:35:21.60	WT901BLE68(2D9DAA075046)	0.970	-0.185	-0.154	-0.427	14.282	-2.441	-132.07	-73.98	-25.05	-58.247	16.587	22.800	-0.18253	0.77197	0.06134	0.60568	24.9	null	null	13113	100
2026-3-24 13:35:21.274	WT901BLE68(2D9DAA075046)	0.976	-0.178	-0.104	-0.244	14.893	-2.014	-124.23	-76.25	-23.99	-58.247	16.587	22.800	-0.28473	0.71710	0.17792	0.61066	24.9	null	null	13113	100
2026-3-24 13:35:21.483	WT901BLE68(2D9DAA075046)	0.982	-0.170	-0.052	-0.122	14.954	-1.282	-113.23	-78.07	-26.81	-57.053	16.020	18.333	-0.28473	0.71710	0.17792	0.61066	24.9	null	null	13113	100
2026-3-24 13:35:21.691	WT901BLE68(2D9DAA075046)	0.987	-0.167	0.000	-0.061	15.076	-0.732	-99.07	-79.21	-33.69	-57.053	16.020	18.333	-0.36896	0.65826	0.24985	0.60666	24.9	null	null	13113	100
2026-3-24 13:35:21.871	WT901BLE68(2D9DAA075046)	0.974	-0.163	0.051	-0.061	14.465	-0.244	-82.92	-79.44	-43.15	-55.267	16.347	13.793	-0.36896	0.65826	0.24985	0.60666	24.9	null	null	13113	100
2026-3-24 13:35:22.82	WT901BLE68(2D9DAA075046)	0.968	-0.163	0.101	-0.122	14.404	0.305	-67.44	-78.72	-52.61	-55.267	16.347	13.793	-0.45135	0.59332	0.29813	0.59604	24.9	null	null	13113	100
2026-3-24 13:35:22.291	WT901BLE68(2D9DAA075046)	0.971	-0.165	0.155	-0.122	14.832	0.427	-54.79	-77.26	-59.86	-53.573	16.867	9.807	-0.45135	0.59332	0.29813	0.59604	24.9	null	null	13113	100
2026-3-24 13:35:22.470	WT901BLE68(2D9DAA075046)	0.948	-0.166	0.203	-0.122	15.686	0.244	-45.19	-75.32	-64.48	-53.573	16.867	9.807	-0.51740	0.53662	0.32202	0.58353	24.9	null	null	13113	100
2026-3-24 13:35:22.683	WT901BLE68(2D9DAA075046)	0.938	-0.167	0.254	-0.122	14.954	0.122	-38.05	-73.08	-67.20	-51.060	17.627	6.433	-0.51740	0.53662	0.32202	0.58353	24.9	null	null	13113	100
2026-3-24 13:35:22.891	WT901BLE68(2D9DAA075046)	0.907	-0.165	0.303	-0.122	14.282	0.183	-32.63	-70.62	-68.58	-51.060	17.627	6.433	-0.57965	0.47931	0.33109	0.56967	24.9	null	null	13113	100
2026-3-24 13:35:23.101	WT901BLE68(2D9DAA075046)	0.899	-0.167	0.353	-0.183	14.343	0.183	-28.52	-68.05	-69.02	-48.480	17.833	2.053	-0.57965	0.47931	0.33109	0.56967	24.9	null	null	13113	100
2026-3-24 13:35:23.283	WT901BLE68(2D9DAA075046)	0.873	-0.166	0.402	-0.183	14.954	0.183	-25.25	-65.36	-68.95	-48.480	17.833	2.053	-0.62946	0.43085	0.32767	0.55737	24.9	null	null	13113	100
2026-3-24 13:35:23.491	WT901BLE68(2D9DAA075046)	0.850	-0.167	0.448	-0.183	14.343	0.000	-22.65	-62.64	-68.53	-46.107	17.707	-1.733	-0.62946	0.43085	0.32767	0.55737	24.9	null	null	13113	100
2026-3-24 13:35:23.700	WT901BLE68(2D9DAA075046)	0.822	-0.164	0.492	-0.183	14.771	0.000	-20.54	-59.85	-67.94	-46.107	17.707	-1.733	-0.67636	0.38284	0.31384	0.54532	24.9	null	null	13113	100
2026-3-24 13:35:23.911	WT901BLE68(2D9DAA075046)	0.793	-0.167	0.542	-0.183	14.221	0.000	-18.81	-57.02	-67.18	-43.053	18.073	-4.480	-0.67636	0.38284	0.31384	0.54532	24.9	null	null	13113	100
2026-3-24 13:35:24.91	WT901BLE68(2D9DAA075046)	0.763	-0.166	0.584	-0.061	15.076	0.000	-17.39	-54.18	-66.35	-43.053	18.073	-4.480	-0.71402	0.34256	0.29437	0.53482	24.9	null	null	13113	100
